影院名称,影院专资,所属城市
大地影院（兴义万和大地店）,52231401,黔西南
庆阳合水新视界影城,62040901,庆阳
好美国际影城,52262301,黔东南苗族侗族自治州
仰阿莎影剧院,52262001,黔东南苗族侗族自治州
红鲤鱼国际影城,52261401,黔东南苗族侗族自治州
天柱县时代国际影城,52260701,黔东南苗族侗族自治州
盛世影城,52261701,黔东南
大视界影城,52260801,黔东南
良瑜星空影城,52262201,黔东南苗族侗族自治州
秀屿金马影城,35044881,莆田
好莱坞上影国际影城,41043301,平顶山
濮阳上亿国际影城,41092401,濮阳
蓬莱新世纪电影城,37057131,烟台
灵台县国盛太平洋影城,62061301,平凉
珠影沪亚国际影城（永德店）,31115401,上海
CMC大光明影城,31115501,上海
大光明丽星汇影城,31092801,上海
菲林山谷杜比全景声影城,31052001,上海
上影青浦时光国际影城,31173101,上海
上影国际影城淞南联华店,31195301,上海
X·cinema影城（上坤上街店）,31195401,上海
斐王影城,31195501,上海
上海星蓝国际影城,31202501,上海
上海金海影城,31128801,上海
三林大光明DFC影城（长清店）,31128701,上海
JIA（嘉莱影城九亭店）,31164601,上海
上海嘉定宝龙横店电影城,31183901,上海
满丰国际影城,31184001,上海
SFC上影影城（绿地缤纷城IMAX店）,31074201,上海
上海枫泾天娱影城,31152901,上海
百川影城IMAX（新沙天虹店）,44012081,深圳
宝影国际影城（公明店）,44012021,深圳
传奇影城（后瑞店）,44012201,深圳
环球国际影城（福永店）,44012121,深圳
金影星汇国际影城（石岩星城店）,44012111,深圳
美视国际影城（4K沉浸音）,44011971,深圳
纵横国际影城深圳湾店,44012161,深圳
百汇国际影城（南山亿利达店）,44012171,深圳
中影德金影城南山店,44012031,深圳
佳兆业国际影城（布吉店）,44012051,深圳
逸达国际影城（荷坳店）,44012101,深圳
中影FACE影城（杜比全景声·平湖店）,44012141,深圳
夏特尔影城,32029361,苏州
联娱国际影城（园区曼哈顿店）,32029381,苏州
中影国际影城苏州花样城店,32029371,苏州
幸福蓝海国际影城（震泽店）,32029411,苏州
华宁浪漫影城（专业审片室）,13018801,石家庄
威丽斯激光影城（蓝山国际店）,13018401,石家庄
聚元影城,13018501,石家庄
星美影城（元氏北国店）,13018601,石家庄
晋州金棕榈国际影城,13018301,石家庄
无极县艺达影院,13013701,石家庄
沈阳恒大嘉凯影城翡翠华庭店,21010951,沈阳
北联影城（新民北方中合店）,21010941,沈阳
新华国际影城沈阳天玺店,21010961,沈阳
沈阳众乐影城（阳光100店）,21010931,沈阳
嘉凯影城（沈阳恒大城店）,21010921,沈阳
中影星辰国际影院（澄海猛狮国际广场店）,44032701,汕头
铁树影城（和平店）,44032901,汕头
辉皇影城,44032801,汕头
IDC国际影城（亚龙湾杜比全景声巨幕店）,46031801,三亚
佳润影城VIP厅（海月广场店）,46031701,三亚
诸暨一百电影城,33054401,绍兴
诸暨中传国际影院,33055501,绍兴
大光明影城（颐高广场店）,33054301,绍兴
滨都天影城,33055401,绍兴
万达影城（上虞万达广场IMAX店）,33054101,绍兴
隆回米高梅国际影城（橙天国际）,43052101,邵阳
沃美影城云集店,34093701,宿州
环球国际影城,34091701,宿州
上饶县凯旋惠影数字影城,36114401,上饶
中影星美国际影城虞城店,41143601,商丘
金博大国际影城(金博大购物广场店),41142901,商丘
长影影城（长岭天赋店）,22081201,松原
新视界巨幕影城（原沭阳影剧院）,32122611,宿迁
麦希影城韶关步行街店,44052401,韶关
镇安环球影院,61100501,商洛
洛南嘉业国际影城,61100601,商洛
柞水逾辉影城(专车接送),61101001,商洛
卡萨帝国际影城,23072031,双鸭山
建宁华彩万星国际影城,35084921,三明
新天地国际影城,14093321,朔州
乾翼国际影城,14092541,朔州
朔州万象金逸影城,14092421,朔州
绥棱大都会智能影城,23123001,绥化
绥化森美影城（北林区店）,23120221,绥化
万达影城（四平万达广场IMAX店）,22041801,四平
长影影城（华生购物中心店）,22042101,长春
阳光国际影城,22042001,长春
莒县保利万和国际影城,37167071,日照
大地影院天津未来汇店,12070941,天津
天津骏维影城,12070891,天津
天津金角国际影城,12120921,天津
SFC上影影城（天津北宁湾店）,12050931,天津
天津武清大光明横店电影城,12140901,天津
蓝羿国际影城（双西杜比全景声店）,14013381,太原
路桥银河时代影城,33061031,台州
博纳国际影城（椒江店）,33068801,台州
德信影城（台州创意中心杜比全景声店）,33061041,台州
温岭嘉博国际影城（新河店）,33061011,台州
浙影时代影城·玉环店,33061021,台州
九州森美国际影城,32134411,泰州
姜堰幸福蓝海大洋影院,32134511,泰州
中影世纪影城（上海城店）,32134311,泰州
耀莱成龙影城（新华西道店）,13054601,唐山
唐山市橙天威丽斯影院,13054501,唐山
唐山汤巨幕影城,13054001,唐山
泰安耀莱成龙国际影城（新华城店）,37107071,泰安
华夏星光国际影院,61020501,铜川
开顿国际影城（光美大耀城店）,61020601,铜川
五松山剧院,34070701,铜陵
中影东方春风影城,62031301,天水
嘉裕国际影城武汉店,42019261,武汉
中影新干线国际影城（新世界百货国贸店）,42019291,武汉
中影星美浩瀚国际影城（常福店）,42019231,武汉
银兴国际影城光谷时尚城店,42019251,武汉
嘉凯影城（武汉恒大城中国巨幕店）,42019281,武汉
至潮影城(上江激光巨幕店),33079301,温州
星汇影城（永强瑞湖1号街广场店）,33079001,温州
温州百老汇影城（中国巨幕全景声大西洋店）,33078901,温州
温州联影影城（梧田店）,33078701,温州
乐清传媒国际影城,33078801,温州
无锡耀莱成龙影城（智慧路店）,32039081,无锡
金逸影城（无锡爱琴海店）,32039061,无锡
嘉凯影城（江阴激光巨幕店）,32039041,无锡
中数国际影城天和店,65010441,乌鲁木齐
嘉豪国际影城（南翔店）,34023601,芜湖
芜湖百悦帕加尼国际影城,34023401,芜湖
华昕杜比全景声影院,34023301,芜湖
芜湖百川文创影城（信达蓝湖郡店）,34023801,芜湖
潍坊寿光华映影城,37067141,潍坊
潍坊昌邑金马国际影城,37067151,潍坊
万达影城（渭南高新万达广场IMAX店）,61051301,渭南
富平县电影院,61052001,渭南
丘北梦工厂激光国际影城,53260301,文山壮族苗族自治州
马关锦业影城,53261001,文山壮族苗族自治州
吴忠金龙电影城,64030171,吴忠
中影太阳广场影城,45040211,梧州
万众国际影城（高亮激光店）,15071711,乌兰察布
射阳幸福影城,32084511,盐城
建湖恒隆国际影城,32084311,盐城
五峰天天影城,42053101,宜昌
环球影城（宝应北河广场主题店）,32064211,扬州
扬州幸福蓝海凯德影城,32064111,扬州
江都大地头等舱影城（大地院线入口电梯直达）,32064011,扬州
幸福蓝海国际影城（烟台衡悦广场店）,37057121,烟台
栖霞新时代电影城（影剧院）,37052801,烟台
靖边华夏星光国际影城,61092301,榆林
绥德县金阳光影城,61092601,榆林
樟树曼哈顿影城,36090401,宜春
华夏万汇巨幕影城（阳春东湖店）,44142701,阳江
中影京源国际影城,44142401,阳江
恒达国际影城,45060251,玉林
中影魅影国际影城,45060241,玉林
陆川星光影城,45060261,玉林
嘉凯影城（益阳巨幕店）,43072301,益阳
大地影院（营口锦联经典汇店）,21080191,营口
华夏星光国际影城,14083291,运城
夏县莲湖国际电影城,14083301,运城
时光影城（临猗南风百货店）,14083361,运城
万荣县城镇香江影城,14082801,运城
新源百老汇影城,65402511,伊犁哈萨克自治州
伊宁市东方好莱坞影城,65400204,伊犁哈萨克自治州
中影数字银河电影公园（杜比巨幕全景声伊宁店）,65400231,伊犁哈萨克自治州
伊宁影谷影城,65400211,伊犁哈萨克自治州
奎屯市美美国际影城,65400311,伊犁
威县金棕榈影城,13091901,邢台
中影星美影城连云港店,32112111,连云港
江门海逸影院（海逸城邦DMAX巨幕店）,44124301,江门
中影星尚影城,44172101,肇庆
艾美国际巨幕影城（哈尔滨西城红场店）,23012221,哈尔滨
中影·星感觉激光巨幕影城（博物馆店）,23011771,哈尔滨
九州森美国际影城（镇江D33广场店）,32054211,镇江
欢乐梦工场影城,61018301,西安
桐乡世纪东兴影城,33035101,嘉兴
星轶IMAX影城（桐乡吾悦广场旗舰店）,33035301,嘉兴
北京金泉港IMAX国际影城,11051181,北京
肇庆高要中影南方影城,44172301,肇庆
嘉凯影城（沧州中国巨幕店）,13073601,沧州
未知能量影城（金堂兰天广场店）,51015811,成都
宁明花山影城,45140081,崇左
西林星空国际影城,45080111,百色
时代影城(陇县店),61032001,宝鸡
中影时代国际影城（凤翔店）,61032301,宝鸡
魔影国际影城（金源店）,11061171,北京
太平洋影城（北京中关村店）,11061191,北京
太平洋影城（什邡百盛店）,51030051,德阳
中影环球新天地影城 （大朗店）,44101231,东莞
广州雅纳国际影城,44001611,广州
佛山新动力影城,44131071,佛山
利东国际影城,44131091,佛山
邯郸中影星美国际影城,13106301,邯郸
佛坪县电影院,61071801,汉中
罗城郎庭国际影视城,45110151,河池
义乌影都大光明巨幕影城,33096101,金华
老地方影城（剧院店）,33095901,金华
皋兰新视界影城,62013101,兰州
冕宁太平洋影城,51180021,凉山
太平洋影城德昌店,51180041,凉山
太平洋纳溪凤凰影城,51070011,泸州
太平洋影城（泸县店）,51070021,泸州
隆安思宇世纪影城,45010491,南宁
正宁天虹影城,62040501,庆阳
崇信县新视界影院,62060801,平凉
华夏星越·杜比全景声·民治店,44012221,深圳
深影国际影城佐阾虹湾店,44012291,深圳
大光明群星汇影城（花桥店）,32029351,苏州
新视界大诚国际影城（原MM影城）,62030701,天水
CGV影城(凯德西城IMAX店),42019311,武汉
宏宇影城,15075031,乌兰察布
幕语环球影城（永州滨江店）,43112401,永州
陕西映画魔方国际影城,61018701,西安
大唐国际影城,61041801,咸阳
奥斯卡星光国际影城,61041401,咸阳
汇星国际影城（维多利店）,15251901,锡林郭勒
奥斯卡大郑东国际影城（双杜比全景声）,41018501,郑州
中山逐影DAV国际影城,44115701,中山
项城睿智新天地激光影城,41163001,周口
太西摩天影都,15120101,阿拉善
首映国际影城安康天一城市广场店,61081601,安康
温宿县天虹影院,65292211,阿克苏地区
昆明安宁昆钢3D影院,53013501,昆明
太平洋影城（时代豪廷店）,51010981,成都
成都华夏星光激光影城（东原时光道店）,51015821,成都
长沙MC影城黄金一区店,43019501,长沙
长沙MC影城兰亭湾畔店,43019601,长沙
苏宁影城（苏宁广场杜比巨幕店）,34062601,滁州
万达影城（北海万达广场XLAND店）,45050141,北海
中影南方国际影城雁田店,44101261,东莞
博雅国际影城（万达广场店）,33018461,杭州
海上明珠国际影城杭州星耀城店,33018471,杭州
杭州百老汇影城（LUXE滨江宝龙店）,33018431,杭州
跃映影城蜗牛广场（激光巨幕店）,33018480,杭州
金象时代影城（地铁东城店）,33018521,杭州
横店电影城（怀化店）,43122301,怀化
悦影汇激光巨幕影城,44085101,惠州
凤山县鼎丰国际影城,45110091,河池
石屏焕文影院,53251901,红河
景华湾影城,63050041,海西蒙古族藏族自治州
青岛凤凰国际影城,37037221,青岛
海门左岸国际影城,32108311,南通
辉县市奥斯卡激光巨幕影城,41073601,新乡
鼎美电影城,35054001,泉州
嘉兴市达麦影城,33035401,嘉兴
江陵县广佳国际影院（富迪百货店）,42032901,荆州
晋江风影影院,35054811,泉州
行宫影院,32134611,泰州
大地荣浩影院,51029611,绵阳
大地影院辽源新世界彩悦城店,22070901,辽源
东丰镇中影中数国际影城,22070801,辽源
凤庆宁晨3D数字影院,53090501,临沧
临沧拓雄影院,53091601,临沧
蒲县佳乐数字影院,14073401,临汾
南滨影城,45050131,北海
六枝摩飞影城,52022001,六盘水
凤冈县星天地国际影院,52032801,遵义
云南临沧云县金秋电影院,53352301,临沧
保利万和影城（丰都东麓国际店）,50300021,重庆
耀莱成龙影城（西咸店）,61042001,咸阳
中广国际嘉洋巨幕影城,44131081,佛山
上影国际影城(古北店),31115601,上海
SFC上影影城(金桥太茂IMAX店),31129101,上海
上海鸿纳国际影城,31127801,上海
太禾影城松江店,31164801,上海
苏宁影城（新街口OnyxLED店）,32019051,南京
幸福蓝海影城（京新广场店）,32019061,南京
广东工人电影院,44001651,广州
中影佰纳国际影城（番禺DMAX店）,44001641,广州
诚丰影城从化店,44001601,广州
麦希CMC文创影城（金海华府荟悦城店）,44012181,深圳
期遇·UUE巨幕影城（公明店）,44012241,深圳
百丽宫影城（LUXE来福士店）,44012311,深圳
中影德金影城（百佳华龙华店）,44012251,深圳
中影星河影城大浪店,44012271,深圳
寰耀影城（绿城之江一号店）,33018441,杭州
嘉裕国际影城华岩店,50070161,重庆
万盛DAV国际影城,50220021,重庆
飞凡国际影城（大足店）,50250051,重庆
荣昌横店电影城,50260041,重庆
UME影城（成都高新店）,51011881,成都
嘉莱炜岸国际影城,51010281,成都
天智创客影城（川外店）,51010361,成都
苏州中影国际影城（CGS 中国巨幕·乐汇店）,32029451,苏州
SFC上影影城（昆山中楠店）,32029401,苏州
香港未来主题影院,61018401,西安
中影飞尚国际影城,61018501,西安
中影时代国际影城旭弘店,61018101,西安
宁海金逸泰悦影城,33049501,宁波
